area,positionname,stationcode,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant
合肥市,庐阳区,1275A,2024-11-06T1400,117.266,31.9436,14,36,0.6,11,3,100,64,36,—
合肥市,瑶海区,1276A,2024-11-06T1400,117.336,31.8586,15,44,0.3,19,6,89,58,44,—
合肥市,包河区,1277A,2024-11-06T1400,117.3027,31.7964,19,44,0.5,17,6,88,50,44,—
合肥市,滨湖新区,1278A,2024-11-06T1400,117.2776,31.7385,14,53,0.6,16,7,91,60,52,颗粒物(PM10)
合肥市,高新区,1279A,2024-11-06T1400,117.1318,31.8403,18,46,0.6,18,2,90,62,46,—
合肥市,高教基地,3464A,2024-11-06T1400,117.3803,31.9147,17,35,0.4,13,8,98,58,35,—
和田地区,地区环保局,3614A,2024-11-06T1400,79.924,37.0877,38,120,0.6,14,7,96,65,85,颗粒物(PM10)
和田地区,市环保局,3615A,2024-11-06T1400,79.9131,37.113,55,129,0.3,12,8,104,45,90,颗粒物(PM10)
河池市,东仁乐园,2516A,2024-11-06T1400,108.2011,24.715,39,58,0.7,8,6,132,85,55,细颗粒物(PM2.5)
河池市,市环保站,2517A,2024-11-06T1400,108.0497,24.6947,40,87,0.7,12,9,151,86,69,颗粒物(PM10)
河池市,市疾控中心,2518A,2024-11-06T1400,108.0983,24.6989,41,73,0.6,13,8,140,82,62,颗粒物(PM10)
河源市,源西,1696A,2024-11-06T1400,114.6778,23.7569,31,46,0.7,8,7,118,113,46,—
河源市,东埔,1697A,2024-11-06T1400,114.6944,23.7586,28,50,0.6,10,4,128,124,50,—
河源市,老城,1698A,2024-11-06T1400,114.6892,23.7233,28,45,0.6,7,4,125,122,45,—
菏泽市,气象局,1718A,2024-11-06T1400,115.4208,35.2464,40,72,0.5,16,6,110,64,61,颗粒物(PM10)
菏泽市,市政协,1719A,2024-11-06T1400,115.4747,35.2375,36,72,0.4,20,8,105,62,61,颗粒物(PM10)
菏泽市,定陶老年大学,3374A,2024-11-06T1400,115.5564,35.0891,34,66,0.3,22,10,97,52,58,颗粒物(PM10)
菏泽市,菏泽医专,3647A,2024-11-06T1400,115.4702,35.2706,27,70,0.3,27,12,107,67,60,颗粒物(PM10)
贺州市,环保小区,2514A,2024-11-06T1400,111.5264,24.4172,56,61,0.8,12,7,158,114,77,细颗粒物(PM2.5)
贺州市,政协大楼,2515A,2024-11-06T1400,111.5608,24.4078,41,60,0.7,11,9,161,114,58,细颗粒物(PM2.5)
贺州市,西湾,3534A,2024-11-06T1400,111.4744,24.4553,54,78,0.6,13,8,148,110,74,细颗粒物(PM2.5)
鹤壁市,市监测站,2385A,2024-11-06T1400,114.17,35.9019,47,93,0.4,26,8,92,38,72,颗粒物(PM10)
鹤壁市,市交警支队,2386A,2024-11-06T1400,114.2956,35.7511,38,93,0.5,24,10,88,39,72,颗粒物(PM10)
鹤壁市,迎宾馆,2387A,2024-11-06T1400,114.2878,35.7306,37,106,0.6,24,3,93,44,78,颗粒物(PM10)
鹤壁市,大新区,3474A,2024-11-06T1400,114.2617,35.6822,63,93,0.5,24,8,87,39,85,细颗粒物(PM2.5)
鹤壁市,南山宾馆,3596A,2024-11-06T1400,114.1572,35.9603,52,98,0.6,18,11,98,51,74,颗粒物(PM10)
鹤岗市,哈啤分公司,2244A,2024-11-06T1400,130.2537,47.3416,8,8,0.4,1,12,59,52,19,—
鹤岗市,斯达机电,2245A,2024-11-06T1400,130.2684,47.3086,8,11,0.2,5,10,57,52,18,—
鹤岗市,东山纸板厂,2246A,2024-11-06T1400,130.3114,47.3388,27,36,0.1,3,11,57,52,39,—
鹤岗市,五号水库,2247A,2024-11-06T1400,130.1097,47.3382,3,7,0.5,2,7,68,64,22,—
黑河市,交通局,2263A,2024-11-06T1400,127.4833,50.2524,11,16,0.3,5,7,55,44,18,—
黑河市,环保局,2264A,2024-11-06T1400,127.5144,50.2341,10,10,0.3,—,6,50,49,—,—
黑河市,大黑河岛,2265A,2024-11-06T1400,127.5291,50.2472,11,24,0.5,15,4,36,37,24,—
衡水市,电机北厂,1074A,2024-11-06T1400,115.6838,37.7541,19,65,0.4,19,8,94,56,58,颗粒物(PM10)
衡水市,市监测站,1075A,2024-11-06T1400,115.6303,37.7316,25,62,0.4,28,8,94,54,56,颗粒物(PM10)
衡水市,市城管局,3188A,2024-11-06T1400,115.6683,37.7217,25,70,0.4,20,13,92,51,60,颗粒物(PM10)
衡水市,地表水厂,3459A,2024-11-06T1400,115.5989,37.5491,32,50,0.5,19,9,101,48,50,—
衡阳市,原169医院,2456A,2024-11-06T1400,112.5003,26.9167,32,46,0.5,8,7,103,74,46,—
衡阳市,衡阳化工总厂,2457A,2024-11-06T1400,112.6194,26.9258,32,48,0.6,4,8,137,87,48,—
衡阳市,珠晖区环保局,2458A,2024-11-06T1400,112.6211,26.8956,35,49,0.7,15,9,138,92,50,—
衡阳市,市委党校,2459A,2024-11-06T1400,112.6197,26.8733,22,55,—,10,11,142,102,—,—
衡阳市,市监测站,2460A,2024-11-06T1400,112.6006,26.8919,35,57,0.7,11,10,143,103,54,颗粒物(PM10)
衡阳市,真空机电公司,2461A,2024-11-06T1400,112.5664,26.9056,39,49,0.8,12,8,143,95,55,细颗粒物(PM2.5)
衡阳市,师范学院,3399A,2024-11-06T1400,112.6703,26.882,—,41,0.7,13,11,147,105,—,—
红河哈尼族彝族自治州,污水处理厂,2608A,2024-11-06T1400,103.3772,23.3993,43,—,0.6,8,4,77,55,60,细颗粒物(PM2.5)
红河哈尼族彝族自治州,监测站,2609A,2024-11-06T1400,103.3861,23.35,37,44,0.4,7,5,85,66,53,细颗粒物(PM2.5)
红河哈尼族彝族自治州,州图书馆,3038A,2024-11-06T1400,103.3758,23.368,26,39,0.6,6,7,78,59,39,—
呼和浩特市,呼市一监,1090A,2024-11-06T1400,111.6507,40.7517,26,46,0.7,34,19,64,38,46,—
呼和浩特市,小召,1091A,2024-11-06T1400,111.6572,40.8033,26,51,0.6,35,16,60,33,51,颗粒物(PM10)
呼和浩特市,如意水处理厂,1094A,2024-11-06T1400,111.7516,40.8369,26,60,0.6,32,14,61,32,55,颗粒物(PM10)
呼和浩特市,二十九中,1095A,2024-11-06T1400,111.7276,40.8062,25,40,0.7,29,14,63,34,40,—
呼和浩特市,工大金川校区,1096A,2024-11-06T1400,111.5512,40.7866,32,44,0.6,32,17,63,30,46,—
呼和浩特市,化肥厂生活区,1097A,2024-11-06T1400,111.717,40.7612,23,57,0.7,35,19,64,38,54,颗粒物(PM10)
呼和浩特市,红旗小学,3698A,2024-11-06T1400,111.5968,40.8178,28,61,0.6,34,15,60,27,56,颗粒物(PM10)
呼和浩特市,海东办,3699A,2024-11-06T1400,111.6518,40.8389,26,46,0.8,33,13,62,30,46,—
呼伦贝尔市,区环保局,2192A,2024-11-06T1400,119.7594,49.2261,9,20,0.3,9,5,53,32,20,—
呼伦贝尔市,国华电力东,3061A,2024-11-06T1400,119.7512,49.1577,11,12,0.2,4,6,59,41,19,—
湖州市,城西水厂,1250A,2024-11-06T1400,120.0751,30.8669,14,27,0.5,17,8,105,68,33,—
湖州市,仁皇山新区,2873A,2024-11-06T1400,120.0875,30.8955,13,25,0.5,17,7,109,74,35,—
湖州市,吴兴区站,2907A,2024-11-06T1400,120.1844,30.8596,17,26,0.6,13,8,96,74,30,—
湖州市,南浔区站,3562A,2024-11-06T1400,120.4148,30.8538,10,16,0.3,19,4,90,68,29,—
葫芦岛市,龙港区,1607A,2024-11-06T1400,120.9092,40.7136,16,33,0.5,9,13,81,41,33,—
葫芦岛市,化工街,1608A,2024-11-06T1400,120.8392,40.7514,17,27,0.0,13,22,74,35,27,—
葫芦岛市,新区,1609A,2024-11-06T1400,120.8341,40.7073,21,30,0.5,14,17,85,39,30,—
葫芦岛市,东城区,1610A,2024-11-06T1400,120.8695,40.7677,23,51,0.5,13,14,81,37,51,颗粒物(PM10)
怀化市,林科所,2482A,2024-11-06T1400,109.5981,27.5721,36,53,0.9,13,11,129,105,52,"颗粒物(PM10),细颗粒物(PM2.5)"
怀化市,河西地税局,2483A,2024-11-06T1400,109.9453,27.5444,42,69,0.6,13,11,131,92,60,颗粒物(PM10)
怀化市,市四医院,2484A,2024-11-06T1400,109.9781,27.5342,26,68,0.6,8,10,133,103,59,颗粒物(PM10)
怀化市,监测楼,2485A,2024-11-06T1400,109.9972,27.5578,29,49,0.5,10,3,134,91,49,—
怀化市,市委党校,2486A,2024-11-06T1400,110.0394,27.583,41,59,0.6,10,6,129,83,58,细颗粒物(PM2.5)
淮安市,钵池山,1210A,2024-11-06T1400,119.036,33.5981,24,31,0.5,18,6,100,59,35,—
淮安市,北京南路,1211A,2024-11-06T1400,119.007,33.575,24,39,0.4,18,8,102,57,39,—
淮安市,市监测站,1212A,2024-11-06T1400,118.989,33.6067,19,31,0.5,20,10,102,50,32,—
淮安市,楚州区监测站,1213A,2024-11-06T1400,119.135,33.5039,21,39,0.5,20,8,100,54,39,—
淮安市,淮阴区监测站,1214A,2024-11-06T1400,119.0186,33.6297,30,36,0.6,28,7,98,49,43,—
淮安市,新华书店,3426A,2024-11-06T1400,118.8755,33.2894,18,28,0.5,20,6,102,63,32,—
淮北市,监测站,2282A,2024-11-06T1400,116.8004,33.975,45,64,0.5,17,6,102,56,63,细颗粒物(PM2.5)
淮北市,烈山区政府,2283A,2024-11-06T1400,116.8091,33.9007,42,65,—,29,8,94,40,—,—
淮北市,杜集区检察院,3330A,2024-11-06T1400,116.8873,33.9836,41,72,0.4,16,6,105,54,61,颗粒物(PM10)
淮北市,市博物馆,4017A,2024-11-06T1400,116.7923,33.9535,41,66,0.5,18,9,106,58,58,"颗粒物(PM10),细颗粒物(PM2.5)"
淮南市,潘集区政府,2277A,2024-11-06T1400,116.8305,32.7727,30,52,0.4,21,10,102,63,51,颗粒物(PM10)
淮南市,师范学院,2278A,2024-11-06T1400,117.0067,32.6524,34,46,0.4,12,12,108,74,49,—
淮南市,谢家集区政府,2279A,2024-11-06T1400,116.8569,32.5951,20,47,0.4,16,9,100,61,47,—
淮南市,八公山区政府,2280A,2024-11-06T1400,116.8281,32.633,21,41,0.3,12,11,107,69,41,—
淮南市,焦岗湖风景区管理处,2281A,2024-11-06T1400,116.6325,32.6201,24,33,0.1,14,6,81,50,35,—
淮南市,经济技术开发区消防队,2894A,2024-11-06T1400,117.0566,32.6531,20,52,0.4,10,7,106,66,51,颗粒物(PM10)
淮南市,山南新区,3329A,2024-11-06T1400,117.0108,32.5893,10,39,0.3,13,4,107,76,39,—
黄冈市,职工中心,2446A,2024-11-06T1400,114.9028,30.4742,23,54,0.6,15,14,136,90,52,颗粒物(PM10)
黄冈市,红卫路,2929A,2024-11-06T1400,114.8858,30.4519,24,51,—,18,—,—,87,—,—
黄冈市,市林业局,3398A,2024-11-06T1400,114.9136,30.4445,22,60,0.6,13,13,139,96,55,颗粒物(PM10)
黄南藏族自治州,同仁县隆务镇,2672A,2024-11-06T1400,102.0199,35.5102,—,—,—,—,—,—,52,—,—
黄山市,延安路89号,2295A,2024-11-06T1400,118.2903,29.6963,23,40,0.2,5,8,116,65,40,—
黄山市,黄山东路89号,2296A,2024-11-06T1400,118.327,29.7178,22,39,0.2,9,6,112,70,39,—
黄山市,黄山区政府5号楼,2297A,2024-11-06T1400,118.1371,30.2756,19,38,0.3,9,9,110,56,38,—
黄石市,沈家营,2423A,2024-11-06T1400,115.0601,30.2313,16,51,0.7,16,24,135,86,51,颗粒物(PM10)
黄石市,陈家湾,2424A,2024-11-06T1400,115.0817,30.2006,24,42,0.5,10,11,149,95,47,—
黄石市,铁山,2426A,2024-11-06T1400,114.8988,30.2019,21,40,0.7,10,10,150,108,47,—
黄石市,团城山,2427A,2024-11-06T1400,115.0307,30.2092,12,50,0.7,17,12,138,89,50,—
黄石市,笔架山北路,3149A,2024-11-06T1400,115.0235,30.1578,17,33,0.7,13,9,145,102,46,—
惠州市,河南岸金山湖子站,1392A,2024-11-06T1400,114.4183,23.0528,32,44,0.8,5,7,133,118,46,—
惠州市,下埔横江三路子站,1393A,2024-11-06T1400,114.4053,23.0822,31,47,0.9,8,6,138,124,47,—
惠州市,江北云山西路子站,1394A,2024-11-06T1400,114.4103,23.1142,34,44,0.8,8,8,145,129,49,—
惠州市,惠阳区承修路船湖子站,1395A,2024-11-06T1400,114.4645,22.7833,33,50,0.6,8,9,131,111,50,—
惠州市,大亚湾管委会子站,1396A,2024-11-06T1400,114.5317,22.7422,35,50,0.6,10,4,142,117,50,—
惠州市,惠阳秋长,3314A,2024-11-06T1400,114.4338,22.8134,32,36,0.6,10,8,138,121,46,—
惠州市,大亚湾霞涌,3452A,2024-11-06T1400,114.6517,22.775,23,56,0.6,8,7,119,108,53,颗粒物(PM10)
鸡西市,环保局,2240A,2024-11-06T1400,130.9762,45.3001,3,11,0.1,2,6,50,46,16,—
鸡西市,第一中学,2243A,2024-11-06T1400,130.9429,45.3039,3,8,0.1,3,5,52,46,17,—
鸡西市,欧美日汽修厂,3707A,2024-11-06T1400,131.0207,45.3073,3,6,0.3,3,4,55,53,18,—
鸡西市,市政设施管理处,3709A,2024-11-06T1400,130.9967,45.3106,3,9,0.2,3,2,52,49,17,—
吉安市,红声器材厂,2367A,2024-11-06T1400,114.9754,27.0803,21,46,0.5,20,13,130,89,46,—
吉安市,市森林工业局,2368A,2024-11-06T1400,114.9658,27.0999,25,44,0.5,15,15,129,90,44,—
吉安市,市环境监测站,2369A,2024-11-06T1400,114.99,27.1312,20,42,0.5,22,12,130,91,42,—
吉安市,青原区法院,2370A,2024-11-06T1400,115.0093,27.0968,18,49,0.5,16,12,130,86,49,—
吉林市,哈达湾,1772A,2024-11-06T1400,126.54,43.8622,18,27,0.4,7,6,62,40,27,—
吉林市,东局子,1773A,2024-11-06T1400,126.5844,43.8358,18,21,0.4,11,4,58,36,26,—
吉林市,电力学院,1774A,2024-11-06T1400,126.5052,43.8245,22,26,0.5,6,5,60,36,32,—
吉林市,江北,1775A,2024-11-06T1400,126.6133,43.8972,18,27,0.5,11,9,57,34,27,—
吉林市,江南公园,1776A,2024-11-06T1400,126.555,43.8306,22,25,0.4,9,7,60,38,32,—
吉林市,丰满,1778A,2024-11-06T1400,126.7061,43.7133,14,14,0.4,3,7,62,48,20,—
吉林市,九站,2868A,2024-11-06T1400,126.4739,43.953,13,25,0.4,8,6,56,39,25,—
济南市,科干所,1299A,2024-11-06T1400,116.9862,36.6114,3,9,0.6,14,6,—,59,—,—
济南市,农科所,1300A,2024-11-06T1400,116.9376,36.665,3,15,0.6,28,4,82,40,26,—
济南市,开发区,1301A,2024-11-06T1400,117.1265,36.6734,10,24,0.4,25,4,84,47,27,—
济南市,省种子仓库,1303A,2024-11-06T1400,117.0624,36.6868,3,19,0.3,18,2,91,44,29,—
济南市,机床二厂,1304A,2024-11-06T1400,116.9489,36.6447,3,27,0.4,19,4,90,48,29,—
济南市,市监测站,1305A,2024-11-06T1400,117.0495,36.663,3,17,0.6,16,4,98,50,31,—
济南市,长清党校,1306A,2024-11-06T1400,116.7675,36.5484,20,24,0.7,22,9,94,63,30,—
济南市,技术学院,1616A,2024-11-06T1400,117.6795,36.229,17,22,0.8,20,8,86,43,27,—
济南市,东山小学,1961A,2024-11-06T1400,117.532,36.6868,3,27,0.8,21,9,77,47,27,—
济南市,泰兴公司,3059A,2024-11-06T1400,117.7161,36.2049,14,22,0.4,18,9,92,45,29,—
济南市,莱芜战役纪念馆,3064A,2024-11-06T1400,117.6867,36.2171,12,31,0.6,24,8,88,43,31,—
济南市,济阳区政府,3494A,2024-11-06T1400,117.1673,36.9782,3,27,0.3,18,5,70,37,27,—
济南市,锦屏中学,3495A,2024-11-06T1400,117.1171,36.63,3,17,0.3,29,5,90,68,29,—
济南市,济南四建,3682A,2024-11-06T1400,116.9814,36.6819,3,—,0.5,13,2,89,43,28,—
济宁市,火炬城,1653A,2024-11-06T1400,116.6251,35.4302,22,35,0.5,18,10,95,48,35,—
济宁市,电化厂,1655A,2024-11-06T1400,116.5491,35.4042,12,20,0.5,18,9,97,48,31,—
济宁市,北湖一中,3500A,2024-11-06T1400,116.5814,35.3707,17,33,0.5,17,6,102,48,33,—
济宁市,服务中心,3501A,2024-11-06T1400,116.8249,35.5593,9,46,0.6,21,10,88,43,46,—
济宁市,市第七中学,3678A,2024-11-06T1400,116.5907,35.4054,19,43,0.6,13,5,102,51,43,—
佳木斯市,佳纺,2255A,2024-11-06T1400,130.2751,46.8028,9,11,0.4,9,5,50,42,16,—
佳木斯市,发电厂,2256A,2024-11-06T1400,130.3995,46.8307,3,6,—,2,4,53,47,—,—
佳木斯市,环保局,2257A,2024-11-06T1400,130.3258,46.7975,6,14,0.3,6,8,50,38,16,—
佳木斯市,十一中,2258A,2024-11-06T1400,130.3648,46.8032,8,—,0.4,6,4,53,45,17,—
佳木斯市,四丰,2259A,2024-11-06T1400,130.3794,46.7588,—,—,0.1,—,1,49,45,—,—
嘉兴市,清河小学,1252A,2024-11-06T1400,120.7436,30.778,3,15,0,16,8,90,70,29,—
嘉兴市,嘉兴学院,1253A,2024-11-06T1400,120.726,30.7478,7,20,0.4,13,4,86,69,27,—
嘉兴市,南湖区残联,2872A,2024-11-06T1400,120.7846,30.7525,7,26,0.2,17,6,97,74,31,—
嘉兴市,秀洲住建,3407A,2024-11-06T1400,120.6916,30.7739,10,22,0.2,12,8,89,69,28,—
嘉峪关市,气象局,1945A,2024-11-06T1400,98.2908,39.7711,17,127,0.8,25,43,74,53,89,颗粒物(PM10)
嘉峪关市,酒钢宾馆,2884A,2024-11-06T1400,98.2672,39.7978,17,46,1.1,28,52,78,52,46,—
嘉峪关市,雄关区,3248A,2024-11-06T1400,98.2643,39.7724,6,34,1.0,—,28,75,55,—,—
江门市,北街,1383A,2024-11-06T1400,113.1064,22.6058,41,72,0.7,18,7,195,138,94,臭氧1小时
江门市,西区,1384A,2024-11-06T1400,113.0731,22.5835,31,73,0.5,19,7,195,135,94,臭氧1小时
江门市,圭峰西,1385A,2024-11-06T1400,113.0219,22.5311,43,72,0.5,22,5,192,136,90,臭氧1小时
江门市,东湖,1386A,2024-11-06T1400,113.0828,22.5947,44,66,0.6,17,7,195,136,94,臭氧1小时
江门市,江海富民,3311A,2024-11-06T1400,113.1075,22.5647,31,68,0.7,20,7,192,136,90,臭氧1小时
江门市,新会银湖,3449A,2024-11-06T1400,113.05,22.4667,43,59,0.5,19,6,196,137,95,臭氧1小时
焦作市,市环保局,1828A,2024-11-06T1400,113.227,35.2125,64,88,0.3,28,6,99,54,87,细颗粒物(PM2.5)
焦作市,影视城,1830A,2024-11-06T1400,113.1992,35.2590,76,77,0.9,19,15,110,82,102,细颗粒物(PM2.5)
焦作市,太极体育中心,3169A,2024-11-06T1400,113.2725,35.2067,49,98,0.4,25,6,95,45,74,颗粒物(PM10)
焦作市,马村街道办,3335A,2024-11-06T1400,113.3137,35.2641,68,93,0.4,23,16,99,57,92,细颗粒物(PM2.5)
焦作市,焦作技师学院,3336A,2024-11-06T1400,113.2465,35.2373,—,—,—,—,—,—,50,—,—
焦作市,中站许衡医院,3477A,2024-11-06T1400,113.1656,35.2539,51,93,0.4,14,11,103,64,72,颗粒物(PM10)
焦作市,原李万街道办,3981A,2024-11-06T1400,113.2449,35.1803,53,124,0.3,29,3,76,30,87,颗粒物(PM10)
揭阳市,新兴,1708A,2024-11-06T1400,116.3701,23.5345,28,48,0.7,14,8,120,93,48,—
揭阳市,西马,1709A,2024-11-06T1400,116.3264,23.5443,26,47,0.7,9,9,128,96,47,—
揭阳市,东兴,1710A,2024-11-06T1400,116.3611,23.5626,27,50,0.9,9,11,123,92,50,—
揭阳市,渔湖,1711A,2024-11-06T1400,116.4151,23.5294,30,49,0.7,12,9,120,95,49,—
揭阳市,曲溪,3320A,2024-11-06T1400,116.403,23.5699,34,54,0.8,14,15,124,92,52,颗粒物(PM10)
金昌市,天庆家园,1944A,2024-11-06T1400,102.1692,38.5167,94,176,0.5,44,88,124,57,124,细颗粒物(PM2.5)
金昌市,市委党校,3170A,2024-11-06T1400,102.1864,38.5253,99,194,0.9,33,27,112,61,130,细颗粒物(PM2.5)
金昌市,金川区人防中心,4022A,2024-11-06T1400,102.1647,38.5371,133,208,0.8,—,72,116,58,176,细颗粒物(PM2.5)
金华市,十五中,1262A,2024-11-06T1400,119.647,29.077,23,42,0.4,22,5,116,66,42,—
金华市,监测站,1263A,2024-11-06T1400,119.686,29.1029,20,44,0.5,17,5,112,62,44,—
金华市,气象局,3659A,2024-11-06T1400,119.656,29.1131,16,40,0.6,25,6,112,62,40,—
锦州市,南山,1767A,2024-11-06T1400,121.1115,41.0879,22,46,0.4,20,19,57,34,46,—
锦州市,开发区,1768A,2024-11-06T1400,121.0533,40.8434,24,—,0.6,15,10,87,36,35,—
锦州市,百股街道,1769A,2024-11-06T1400,121.1836,41.1119,19,83,0.5,15,20,56,32,67,颗粒物(PM10)
锦州市,天安街道,1770A,2024-11-06T1400,121.1178,41.1222,22,39,0.6,18,17,55,32,39,—
锦州市,北湖公园,1771A,2024-11-06T1400,121.1303,41.1386,23,28,0.5,19,17,54,32,33,—
晋城市,自来水公司,2160A,2024-11-06T1400,112.85,35.5051,24,59,0.7,19,9,125,54,55,颗粒物(PM10)
晋城市,白云商贸,2161A,2024-11-06T1400,112.8318,35.4936,34,75,0.5,21,8,124,59,63,颗粒物(PM10)
晋城市,市环保局,2162A,2024-11-06T1400,112.8508,35.4887,29,51,0.6,—,8,123,60,—,—
晋城市,技术学院,2163A,2024-11-06T1400,112.8676,35.4897,24,57,0.6,20,7,126,54,54,颗粒物(PM10)
晋城市,白马寺,2165A,2024-11-06T1400,112.8453,35.546,35,75,0.6,14,12,122,49,63,颗粒物(PM10)
晋城市,泽州一中,3620A,2024-11-06T1400,112.8271,35.4828,39,56,0.8,18,8,114,53,55,细颗粒物(PM2.5)
晋中市,锦纶小区,2171A,2024-11-06T1400,112.7532,37.6945,46,95,1.1,36,14,93,48,73,颗粒物(PM10)
晋中市,南都小区,2173A,2024-11-06T1400,112.7249,37.7067,35,78,0.8,33,13,93,40,64,颗粒物(PM10)
晋中市,榆次区政府,2174A,2024-11-06T1400,112.6991,37.6982,34,90,0.7,41,12,84,38,70,颗粒物(PM10)
晋中市,榆次三中,2865A,2024-11-06T1400,112.7195,37.6828,51,95,1.0,34,16,88,46,73,颗粒物(PM10)
荆门市,竹园小学,2439A,2024-11-06T1400,112.2014,31.0481,58,82,0.6,19,16,136,73,79,细颗粒物(PM2.5)
荆门市,掇刀,2440A,2024-11-06T1400,112.1969,30.9891,61,—,0.5,22,12,141,92,—,—
荆门市,石化一小,2441A,2024-11-06T1400,112.2213,31.0386,64,93,0.6,21,16,137,80,87,细颗粒物(PM2.5)
荆门市,西山林语,3012A,2024-11-06T1400,112.1849,31.0362,53,86,0.4,24,11,140,90,73,细颗粒物(PM2.5)
荆门市,龙泉中学南校,3547A,2024-11-06T1400,112.1632,31.0138,56,89,0.6,22,14,150,87,77,细颗粒物(PM2.5)
荆州市,市图书馆,1844A,2024-11-06T1400,112.2494,30.3197,56,62,0.7,26,10,131,75,77,细颗粒物(PM2.5)
荆州市,市委党校,1845A,2024-11-06T1400,112.2008,30.3544,51,57,0.7,18,8,146,74,70,细颗粒物(PM2.5)
荆州市,管委会,3194A,2024-11-06T1400,112.2747,30.3122,52,58,0.7,24,15,133,73,72,细颗粒物(PM2.5)
荆州市,学苑路,3548A,2024-11-06T1400,112.1655,30.3364,48,90,—,16,12,143,76,—,—
景德镇市,王港中学,2342A,2024-11-06T1400,117.3102,29.3867,—,—,—,—,—,—,—,—,—
景德镇市,老干部活动中心,2343A,2024-11-06T1400,117.2117,29.2933,13,24,0.2,6,6,108,79,34,—
景德镇市,兽医站,2344A,2024-11-06T1400,117.1894,29.2789,19,41,0.1,6,7,103,77,41,—
景德镇市,台达陶瓷,2345A,2024-11-06T1400,117.1547,29.2617,12,30,0.4,9,6,96,73,30,—
景德镇市,陶研所,2346A,2024-11-06T1400,117.2461,29.2956,9,22,0.2,5,5,107,64,34,—
九江市,十里,1803A,2024-11-06T1400,115.9872,29.6815,26,43,0.6,19,9,127,79,43,—
九江市,茅山头,1804A,2024-11-06T1400,115.9584,29.7046,24,52,0.6,17,9,118,78,51,颗粒物(PM10)
九江市,西园,1805A,2024-11-06T1400,115.9877,29.7295,19,54,0.4,19,10,126,87,52,颗粒物(PM10)
九江市,五七二七厂,1806A,2024-11-06T1400,116.0172,29.6547,25,52,0.7,16,11,120,82,51,颗粒物(PM10)
九江市,综合工业园,1808A,2024-11-06T1400,115.9114,29.6038,32,49,0.5,18,17,127,83,49,—
九江市,石化总厂,1809A,2024-11-06T1400,116.0721,29.7535,28,51,0.7,21,12,122,78,51,颗粒物(PM10)
九江市,庐山气象台,1810A,2024-11-06T1400,115.9773,29.5698,17,20,1.4,3,6,132,120,42,—
九江市,外国语学校,3190A,2024-11-06T1400,116.0254,29.6994,22,43,0.5,16,13,123,77,43,—
酒泉市,仓门街子站,2658A,2024-11-06T1400,98.5061,39.7443,29,95,0.6,23,65,80,46,73,颗粒物(PM10)
酒泉市,油田生活基地,2659A,2024-11-06T1400,98.4989,39.7256,35,114,0.6,32,61,73,45,82,颗粒物(PM10)
喀什地区,巡警大队,2698A,2024-11-06T1400,76.0072,39.4467,38,168,0.7,31,9,79,20,109,颗粒物(PM10)
喀什地区,吾办,2699A,2024-11-06T1400,75.9755,39.4694,55,182,0.8,28,5,—,11,116,颗粒物(PM10)
喀什地区,老干局,4027A,2024-11-06T1400,75.9483,39.4689,39,203,0.8,29,5,87,25,127,颗粒物(PM10)
开封市,肿瘤医院,1824A,2024-11-06T1400,114.3389,34.7781,57,82,0.5,22,8,114,54,78,细颗粒物(PM2.5)
开封市,世纪星幼儿园,1826A,2024-11-06T1400,114.2885,34.7965,65,67,0.4,18,4,122,65,88,细颗粒物(PM2.5)
开封市,龙亭公园,3147A,2024-11-06T1400,114.3438,34.8106,67,73,0.6,16,5,120,58,90,细颗粒物(PM2.5)
开封市,汴京公园,3210A,2024-11-06T1400,114.3644,34.7964,63,86,0.4,17,7,116,59,85,细颗粒物(PM2.5)
开封市,技师学院,3473A,2024-11-06T1400,114.2485,34.8306,60,87,0.3,17,6,122,65,82,细颗粒物(PM2.5)
开封市,祥符区生态环境局,3592A,2024-11-06T1400,114.4644,34.7556,67,103,0.5,20,6,117,54,90,细颗粒物(PM2.5)
克拉玛依市,长征新村,1951A,2024-11-06T1400,84.895,45.6094,19,62,0.5,24,8,25,21,56,颗粒物(PM10)
克拉玛依市,南林小区,1952A,2024-11-06T1400,84.8988,45.5893,22,58,0.6,21,3,32,11,54,颗粒物(PM10)
克拉玛依市,独山子区,1954A,2024-11-06T1400,84.905,44.3396,28,58,0.7,19,23,75,81,54,颗粒物(PM10)
克拉玛依市,乌尔禾区商贸楼,1955A,2024-11-06T1400,85.6979,46.098,21,38,0.5,16,5,52,24,38,—
克拉玛依市,白碱滩区新站,3612A,2024-11-06T1400,85.1045,45.6899,16,55,0.4,18,9,40,13,53,颗粒物(PM10)
克孜勒苏柯尔克孜自治州,市人民政府,2697A,2024-11-06T1400,76.1454,39.7142,73,176,0.8,22,27,89,77,113,颗粒物(PM10)
克孜勒苏柯尔克孜自治州,克州文化中心,3665A,2024-11-06T1400,76.1658,39.7157,64,159,0.9,30,19,91,76,105,颗粒物(PM10)
昆明市,呈贡新区,1450A,2024-11-06T1400,102.8204,24.8886,33,—,0.6,10,4,84,74,48,—
昆明市,西山森林公园,1451A,2024-11-06T1400,102.6251,24.9608,—,—,—,—,—,—,—,—,—
