stationcode,timepoint,longitude,latitude,pm2_5,pm10,co,no2,so2,o3,o3_8h,aqi,primarypollutant,positionname,area
2353A,2024-11-06T1200,114.9886,27.8431,24,49,0.1,17,14,116,81,49,—,飞宇,新余市
2354A,2024-11-06T1200,114.9231,27.8246,33,48,0.4,9,15,116,86,48,—,第二水厂,新余市
2355A,2024-11-06T1200,114.9308,27.8036,22,50,0.0,21,14,108,79,50,—,市气象局,新余市
3206A,2024-11-06T1200,114.9149,27.807,22,55,0.7,15,16,109,85,53,颗粒物(PM10),新钢沁园村,新余市
2054A,2024-11-06T1200,114.1099,32.1059,52,79,0.6,27,8,90,24,72,细颗粒物(PM2.5),平桥分局,信阳市
2064A,2024-11-06T1200,113.9956,32.1271,—,—,0.7,25,6,—,52,—,—,南湾水厂,信阳市
2065A,2024-11-06T1200,114.0775,32.1195,55,62,0.7,24,6,90,42,75,细颗粒物(PM2.5),市酿酒公司,信阳市
2066A,2024-11-06T1200,114.0609,32.1399,33,87,0.6,21,7,101,40,69,颗粒物(PM10),审计局,信阳市
2200A,2024-11-06T1200,122.0392,46.0656,20,24,0.5,10,5,48,24,29,—,胜华新制药厂,兴安盟
2201A,2024-11-06T1200,121.9504,46.0741,17,19,0.6,5,4,56,18,25,—,科右前旗环保局,兴安盟
3035A,2024-11-06T1200,122.0931,46.0707,24,48,1.2,11,7,48,14,48,—,北滨河,兴安盟
1077A,2024-11-06T1200,114.4704,37.0886,56,104,1.4,53,16,28,9,77,"颗粒物(PM10),细颗粒物(PM2.5)",达活泉,邢台市
1078A,2024-11-06T1200,114.5062,37.0349,67,108,1.3,55,12,36,11,90,细颗粒物(PM2.5),邢师高专,邢台市
1079A,2024-11-06T1200,114.5237,37.0851,55,86,1.0,55,17,31,11,75,细颗粒物(PM2.5),路桥公司,邢台市
1080A,2024-11-06T1200,114.4725,37.0719,—,—,1.3,—,—,30,12,—,—,市环保局,邢台市
3584A,2024-11-06T1200,115.8844,39.0341,39,100,0.6,61,13,43,16,75,颗粒物(PM10),容城县环境保护局,雄安新区
3585A,2024-11-06T1200,115.8665,39.0645,52,100,0.7,60,9,29,9,75,颗粒物(PM10),河北容城中学,雄安新区
3586A,2024-11-06T1200,115.923,38.9405,47,84,0.7,46,12,57,19,67,颗粒物(PM10),安新县民政局,雄安新区
3587A,2024-11-06T1200,115.9324,38.9338,54,90,0.8,37,13,50,12,74,细颗粒物(PM2.5),安新县电力局,雄安新区
3588A,2024-11-06T1200,116.0901,38.9816,42,83,0.4,32,8,63,19,67,颗粒物(PM10),雄县环境保护局,雄安新区
3589A,2024-11-06T1200,116.1105,39.0046,47,88,0.3,34,9,56,12,69,颗粒物(PM10),雄县国土资源局,雄安新区
1177A,2024-11-06T1200,117.179,34.2761,51,73,0.6,42,10,70,23,70,细颗粒物(PM2.5),黄河新村,徐州市
1178A,2024-11-06T1200,117.1918,34.2384,44,73,—,—,12,78,21,—,—,淮塔,徐州市
1180A,2024-11-06T1200,117.256,34.2153,38,71,0.4,31,13,77,24,61,颗粒物(PM10),新城区,徐州市
1181A,2024-11-06T1200,117.244,34.2911,50,88,0.7,40,14,69,22,69,"颗粒物(PM10),细颗粒物(PM2.5)",桃园路,徐州市
1182A,2024-11-06T1200,117.2933,34.2778,58,85,0.8,49,15,66,24,79,细颗粒物(PM2.5),农科院,徐州市
3005A,2024-11-06T1200,117.1814,34.29,39,46,0.7,34,10,70,21,55,细颗粒物(PM2.5),鼓楼区政府,徐州市
3006A,2024-11-06T1200,117.1694,34.1781,43,85,0.6,39,12,74,24,68,颗粒物(PM10),铜山区招生办,徐州市
3288A,2024-11-06T1200,117.4754,34.4422,58,104,0.8,36,—,82,32,—,—,大泉街道,徐州市
2396A,2024-11-06T1200,113.8276,34.0159,83,93,0.7,23,10,80,35,110,细颗粒物(PM2.5),监测站,许昌市
2398A,2024-11-06T1200,113.7906,33.9953,83,140,0.6,—,10,80,27,110,细颗粒物(PM2.5),开发区,许昌市
3134A,2024-11-06T1200,113.8172,34.0339,82,91,0.9,30,10,80,26,109,细颗粒物(PM2.5),市一中,许昌市
3337A,2024-11-06T1200,113.8614,34.0442,73,107,0.6,32,14,88,35,98,细颗粒物(PM2.5),许昌学院,许昌市
3338A,2024-11-06T1200,113.843,34.0823,70,102,0.5,26,11,82,22,94,细颗粒物(PM2.5),芙蓉广场,许昌市
3597A,2024-11-06T1200,113.8134,34.1251,69,122,0.5,27,9,78,22,93,细颗粒物(PM2.5),建安区兴业大厦,许昌市
2316A,2024-11-06T1200,118.7581,30.9454,41,42,0.6,18,8,90,32,58,细颗粒物(PM2.5),鳌峰子站,宣城市
2317A,2024-11-06T1200,118.7385,30.9743,36,40,0.6,20,8,92,37,52,细颗粒物(PM2.5),敬亭山子站,宣城市
2318A,2024-11-06T1200,118.7173,30.9427,31,56,0.6,17,9,92,37,53,颗粒物(PM10),开发区子站,宣城市
3470A,2024-11-06T1200,118.7724,30.9141,30,48,0.5,19,4,93,32,48,—,夏渡子站,宣城市
2554A,2024-11-06T1200,103.0475,30.02,45,73,—,30,6,30,15,—,—,建安厂,雅安市
2555A,2024-11-06T1200,103.0111,29.9833,28,—,0.6,17,6,21,27,—,—,市政府,雅安市
2556A,2024-11-06T1200,102.9905,29.9775,29,37,0.4,17,5,31,27,42,—,川农大,雅安市
3700A,2024-11-06T1200,103.0456,29.9956,40,57,—,15,6,70,58,—,—,康养中心,雅安市
1642A,2024-11-06T1200,121.2514,37.5639,7,17,0.4,4,3,68,27,22,—,开发区,烟台市
1643A,2024-11-06T1200,121.3719,37.5433,6,17,0.3,13,9,61,29,20,—,轴承厂,烟台市
1644A,2024-11-06T1200,121.3181,37.5436,9,19,0.5,14,8,61,36,20,—,西郊化工站,烟台市
1645A,2024-11-06T1200,121.4478,37.4822,7,12,0.4,6,3,67,29,21,—,莱山环保局,烟台市
1646A,2024-11-06T1200,121.2611,37.4967,7,34,0.5,23,13,66,25,34,—,福山环保局,烟台市
3057A,2024-11-06T1200,121.5992,37.4014,15,19,0.4,8,7,70,36,22,—,牟平检察院,烟台市
3366A,2024-11-06T1200,121.5206,37.4336,3,12,0.3,14,2,64,30,20,—,中国农业大学,烟台市
1926A,2024-11-06T1200,109.4131,36.6275,22,48,0.6,34,7,38,11,48,—,枣园,延安市
1927A,2024-11-06T1200,109.4761,36.6028,25,66,0.7,35,8,38,12,58,颗粒物(PM10),延大医附院,延安市
1929A,2024-11-06T1200,109.5056,36.6106,31,75,0.9,49,7,30,10,63,颗粒物(PM10),百米大道,延安市
3652A,2024-11-06T1200,109.4809,36.5786,24,62,1.0,39,8,57,12,56,颗粒物(PM10),西北局旧址,延安市
2237A,2024-11-06T1200,129.47,42.8883,76,—,0.5,12,8,62,42,102,细颗粒物(PM2.5),妇幼医院,延边朝鲜族自治州
2238A,2024-11-06T1200,129.5055,42.9108,65,79,0.5,11,5,65,50,88,细颗粒物(PM2.5),延边医院,延边朝鲜族自治州
2239A,2024-11-06T1200,129.3964,42.8881,51,—,0.6,7,4,68,51,70,细颗粒物(PM2.5),朝阳川镇医院,延边朝鲜族自治州
1215A,2024-11-06T1200,120.118,33.4022,17,29,0.6,16,6,82,30,29,—,盐城电厂,盐城市
1216A,2024-11-06T1200,120.156,33.3942,9,36,0.6,17,6,86,42,36,—,市监测站,盐城市
1218A,2024-11-06T1200,120.2144,33.38,11,34,0.7,20,6,87,54,34,—,开发区管委会,盐城市
3004A,2024-11-06T1200,120.1544,33.3663,7,24,0.5,15,6,88,45,28,—,宝龙广场,盐城市
3293A,2024-11-06T1200,120.1501,33.3367,10,21,0.7,13,7,88,44,28,—,月亮广场,盐城市
3436A,2024-11-06T1200,120.4279,33.205,3,17,0.6,7,4,97,54,31,—,大丰高级中学,盐城市
1186A,2024-11-06T1200,119.389,32.3761,16,36,0.5,14,5,90,45,36,—,邗江监测站,扬州市
2869A,2024-11-06T1200,119.447,32.4155,18,35,0.7,12,5,92,40,35,—,五台山医院,扬州市
3164A,2024-11-06T1200,119.4686,32.3942,17,17,0.3,16,5,86,37,27,—,广陵建设局,扬州市
3195A,2024-11-06T1200,119.3633,32.3972,18,31,0.4,18,5,88,41,31,—,市体育局,扬州市
3294A,2024-11-06T1200,119.5653,32.4222,12,35,—,—,6,96,48,—,—,引江管理处,扬州市
1699A,2024-11-06T1200,111.9797,21.8593,36,40,0.7,11,8,133,107,52,细颗粒物(PM2.5),鸳鸯湖,阳江市
1701A,2024-11-06T1200,111.9491,21.8658,25,43,0.5,8,6,126,98,43,—,马南垌,阳江市
3317A,2024-11-06T1200,111.9765,21.8947,23,51,0.4,12,9,128,104,51,颗粒物(PM10),两阳中学,阳江市
3453A,2024-11-06T1200,112.0125,21.8749,35,46,—,13,11,141,100,—,—,阳东陶然,阳江市
1738A,2024-11-06T1200,113.5758,37.8572,23,52,1.2,52,—,32,11,—,—,市中心,阳泉市
1739A,2024-11-06T1200,113.4894,37.8731,20,46,1.1,48,18,39,11,46,—,赛鱼,阳泉市
1740A,2024-11-06T1200,113.5819,37.8486,29,87,1.0,50,26,32,10,69,颗粒物(PM10),南庄,阳泉市
1742A,2024-11-06T1200,113.5614,37.8703,37,—,—,55,21,27,10,—,—,平坦,阳泉市
1743A,2024-11-06T1200,113.5158,37.8392,40,69,0.9,41,22,50,52,60,颗粒物(PM10),大阳泉,阳泉市
3619A,2024-11-06T1200,113.617,37.8571,44,89,1.2,60,25,23,9,70,颗粒物(PM10),龙柱,阳泉市
2252A,2024-11-06T1200,128.5159,47.4311,6,12,0.3,5,3,44,37,14,—,环保局,伊春市
2253A,2024-11-06T1200,128.9102,47.7412,12,24,0.4,4,5,47,38,24,—,电力嘉园,伊春市
2254A,2024-11-06T1200,129.5029,48.471,7,—,0.1,6,9,9,34,10,—,汤旺河国家公园,伊春市
3342A,2024-11-06T1200,128.4741,47.4346,13,14,0.4,4,4,49,38,19,—,中心小学,伊春市
3343A,2024-11-06T1200,128.6871,47.7369,—,—,—,5,2,53,—,—,—,检察院,伊春市
3344A,2024-11-06T1200,128.8431,47.8474,14,—,0.6,5,4,—,39,—,—,双子河社区,伊春市
3480A,2024-11-06T1200,129.1368,47.6417,3,10,0.5,8,2,52,42,17,—,美溪镇,伊春市
2703A,2024-11-06T1200,81.2815,43.9404,58,125,1.0,38,11,—,3,—,—,市环保局,伊犁哈萨克自治州
2704A,2024-11-06T1200,81.2996,43.9174,54,84,0.9,30,10,20,9,74,细颗粒物(PM2.5),新政府片区,伊犁哈萨克自治州
2705A,2024-11-06T1200,81.3364,43.941,66,113,0.8,29,12,24,9,89,细颗粒物(PM2.5),第二水厂,伊犁哈萨克自治州
1882A,2024-11-06T1200,104.563,28.793,47,67,0.8,15,6,20,7,65,细颗粒物(PM2.5),石马中学,宜宾市
1883A,2024-11-06T1200,104.6201,28.7728,53,77,0.8,32,8,13,15,73,细颗粒物(PM2.5),市委,宜宾市
1884A,2024-11-06T1200,104.6055,28.793,53,75,0.7,29,8,15,11,73,细颗粒物(PM2.5),宜宾四中,宜宾市
1885A,2024-11-06T1200,104.639,28.7562,53,69,0.9,41,11,10,21,73,细颗粒物(PM2.5),市政府,宜宾市
1886A,2024-11-06T1200,104.5742,28.7199,45,66,0.8,29,10,20,13,63,细颗粒物(PM2.5),黄金嘴,宜宾市
3728A,2024-11-06T1200,104.68,28.8071,46,64,0.8,25,9,32,24,64,细颗粒物(PM2.5),白酒学院,宜宾市
1840A,2024-11-06T1200,111.2992,30.6981,44,80,0.7,31,6,85,53,65,颗粒物(PM10),白龙岗,宜昌市
1841A,2024-11-06T1200,111.3549,30.6465,41,64,0.7,37,6,81,24,58,细颗粒物(PM2.5),伍家岗,宜昌市
1842A,2024-11-06T1200,111.2628,30.6961,34,74,0.6,20,9,113,45,62,颗粒物(PM10),点军区,宜昌市
1843A,2024-11-06T1200,111.3275,30.7819,39,77,0.5,24,10,99,48,64,颗粒物(PM10),夷陵区,宜昌市
3546A,2024-11-06T1200,111.4606,30.552,44,79,0.7,20,14,113,64,65,颗粒物(PM10),猇亭区张家湾站,宜昌市
3653A,2024-11-06T1200,111.3119,30.7273,51,80,0.5,34,6,104,56,70,细颗粒物(PM2.5),云深路,宜昌市
2373A,2024-11-06T1200,114.3956,27.7844,25,48,0.7,8,6,120,—,48,—,市石油公司,宜春市
2374A,2024-11-06T1200,114.3703,27.7914,21,51,0.9,10,12,112,64,51,颗粒物(PM10),市气象局,宜春市
2375A,2024-11-06T1200,114.4013,27.8074,22,48,0.7,11,11,112,64,48,—,市广电局,宜春市
3151A,2024-11-06T1200,114.375,27.8097,16,41,0.7,10,—,123,79,—,—,宜春学院北校区,宜春市
3415A,2024-11-06T1200,114.4519,28.0828,22,65,0.6,13,8,114,42,58,颗粒物(PM10),万载县环保局,宜春市
2467A,2024-11-06T1200,112.4067,28.6428,85,97,0.7,15,11,110,50,113,细颗粒物(PM2.5),甘溪港,益阳市
2468A,2024-11-06T1200,112.3458,28.5808,53,103,1.3,20,8,117,—,77,颗粒物(PM10),市环保局,益阳市
2469A,2024-11-06T1200,112.3437,28.5531,83,88,0.7,14,7,123,74,110,细颗粒物(PM2.5),市特殊教育学校,益阳市
2470A,2024-11-06T1200,112.3347,28.6047,62,82,0.6,22,6,117,63,84,细颗粒物(PM2.5),资阳区政务中心,益阳市
2471A,2024-11-06T1200,112.3744,28.5819,95,99,0.7,19,7,116,72,125,细颗粒物(PM2.5),赫山环保分局,益阳市
1488A,2024-11-06T1200,106.2328,38.4975,66,90,1.4,44,88,45,16,89,细颗粒物(PM2.5),贺兰山东路,银川市
1489A,2024-11-06T1200,106.1358,38.5036,51,—,1.2,30,46,57,22,70,细颗粒物(PM2.5),学院路,银川市
2924A,2024-11-06T1200,106.2266,38.4418,51,95,1.2,62,24,45,17,73,颗粒物(PM10),水乡路,银川市
2925A,2024-11-06T1200,106.2757,38.4842,60,69,0.3,61,30,38,20,82,细颗粒物(PM2.5),上海东路,银川市
2926A,2024-11-06T1200,106.1015,38.497,41,66,1.1,24,53,60,26,58,"颗粒物(PM10),细颗粒物(PM2.5)",文昌北街,银川市
3523A,2024-11-06T1200,106.5105,38.3856,77,91,0.7,29,24,79,28,103,细颗粒物(PM2.5),滨河新区,银川市
2358A,2024-11-06T1200,117.0564,28.2642,21,49,0.4,12,20,121,74,49,—,新监测站,鹰潭市
2359A,2024-11-06T1200,117.0311,28.2475,12,43,0.3,10,19,118,78,43,—,财苑宾馆,鹰潭市
2360A,2024-11-06T1200,117.0222,28.2264,22,59,0.4,—,18,116,82,—,—,体育馆,鹰潭市
2361A,2024-11-06T1200,117.0017,28.2131,24,54,0.3,16,19,115,79,52,颗粒物(PM10),三川水表,鹰潭市
1597A,2024-11-06T1200,122.2703,40.7094,12,34,0.4,18,7,55,22,34,—,大庆路,营口市
1598A,2024-11-06T1200,122.2150,40.6511,11,27,0.8,27,12,55,28,27,—,镜湖西路,营口市
1599A,2024-11-06T1200,122.1658,40.6789,8,24,0.5,17,6,55,26,24,—,西炮台,营口市
3379A,2024-11-06T1200,122.1139,40.2278,11,17,—,—,12,60,23,—,—,鲅鱼圈市民活动中心,营口市
3866A,2024-11-06T1200,122.2469,40.66302,18,30,0.5,25,—,54,23,—,—,三高中,营口市
4006A,2024-11-06T1200,122.3622,40.6762,18,41,0.8,32,14,55,26,41,—,老边实验小学,营口市
2477A,2024-11-06T1200,111.6217,26.2081,60,105,0.7,13,11,133,85,82,细颗粒物(PM2.5),零陵南津渡,永州市
2478A,2024-11-06T1200,111.6156,26.4214,56,81,0.7,14,—,129,101,—,—,市环境监测站,永州市
2479A,2024-11-06T1200,111.6236,26.2331,61,89,0.8,14,10,138,98,83,细颗粒物(PM2.5),零陵区环保局,永州市
2480A,2024-11-06T1200,111.5992,26.4364,55,78,0.9,16,10,138,113,75,细颗粒物(PM2.5),永州市环保局,永州市
2481A,2024-11-06T1200,111.5989,26.4519,54,82,0.8,14,12,136,102,74,细颗粒物(PM2.5),冷水滩区环保局,永州市
2639A,2024-11-06T1200,109.7456,38.2911,—,—,0.7,37,17,—,10,—,—,世纪广场,榆林市
2640A,2024-11-06T1200,109.7289,38.2839,20,35,0.6,30,15,73,26,35,—,实验中学,榆林市
2641A,2024-11-06T1200,109.7336,38.2478,22,43,0.7,30,11,68,26,43,—,环保监测大楼,榆林市
2509A,2024-11-06T1200,110.1106,22.7019,39,57,0.7,8,3,117,68,55,细颗粒物(PM2.5),寒山水库,玉林市
2510A,2024-11-06T1200,110.1675,22.6411,47,70,0.6,12,3,132,89,65,细颗粒物(PM2.5),市监测站,玉林市
2511A,2024-11-06T1200,110.1433,22.6164,45,71,0.5,12,2,133,88,63,细颗粒物(PM2.5),南江一中,玉林市
3532A,2024-11-06T1200,110.1945,22.6831,57,63,0.6,13,6,137,96,78,细颗粒物(PM2.5),玉林师范学院东校区,玉林市
3533A,2024-11-06T1200,110.0527,22.5893,40,55,0.7,11,7,135,97,57,细颗粒物(PM2.5),福绵环保局,玉林市
2675A,2024-11-06T1200,97,33.0014,16,32,1.0,24,22,54,56,32,—,玉树县结古镇,玉树藏族自治州
1715A,2024-11-06T1200,102.575,24.3711,31,37,0.8,17,13,54,34,45,—,东风水库,玉溪市
2882A,2024-11-06T1200,102.5389,24.3703,31,44,0.7,25,12,52,20,45,—,玉溪一中,玉溪市
2883A,2024-11-06T1200,102.5381,24.3389,35,—,0.9,28,8,47,25,—,—,文体中心,玉溪市
1847A,2024-11-06T1200,113.1094,29.3578,42,66,0.7,28,7,118,62,59,细颗粒物(PM2.5),南湖风景区,岳阳市
1848A,2024-11-06T1200,113.1493,29.4251,26,73,0.6,33,13,125,47,62,颗粒物(PM10),城陵矶,岳阳市
1849A,2024-11-06T1200,113.1497,29.3575,36,60,0.6,20,10,122,58,55,颗粒物(PM10),开发区,岳阳市
1850A,2024-11-06T1200,113.2621,29.4758,38,69,0.6,22,9,121,65,60,颗粒物(PM10),云溪区,岳阳市
1851A,2024-11-06T1200,112.9943,29.4402,56,80,0.7,16,11,122,58,77,细颗粒物(PM2.5),君山区,岳阳市
1852A,2024-11-06T1200,113.2117,29.355,30,51,0.6,10,8,137,74,51,颗粒物(PM10),金凤水库,岳阳市
1712A,2024-11-06T1200,112.0392,22.9169,38,49,0.7,11,11,122,83,54,细颗粒物(PM2.5),新市府,云浮市
1714A,2024-11-06T1200,112.0539,22.9539,36,68,0.7,9,9,130,102,59,颗粒物(PM10),牧羊,云浮市
3628A,2024-11-06T1200,112.0336,22.9374,42,59,0.6,10,12,132,98,59,细颗粒物(PM2.5),文笔,云浮市
2175A,2024-11-06T1200,110.9956,35.0147,65,113,1.2,24,16,58,30,88,细颗粒物(PM2.5),运城中学,运城市
2178A,2024-11-06T1200,110.9686,35.0303,46,109,0.9,26,12,74,33,80,颗粒物(PM10),地区技校,运城市
2179A,2024-11-06T1200,111.0414,35.1147,48,98,0.7,19,14,84,40,74,颗粒物(PM10),空港新区,运城市
3667A,2024-11-06T1200,111.0283,35.0547,—,—,—,18,14,78,31,—,—,水利职院,运城市
3670A,2024-11-06T1200,111.0522,35.0439,63,96,0.9,21,12,76,34,85,细颗粒物(PM2.5),禹都公园,运城市
1637A,2024-11-06T1200,117.558,34.8438,36,63,0.8,26,9,85,35,57,颗粒物(PM10),市中区政府,枣庄市
1638A,2024-11-06T1200,117.2852,34.7837,—,—,0.5,24,—,—,30,—,—,薛城环保局,枣庄市
1639A,2024-11-06T1200,117.5852,34.7745,34,78,0.5,31,12,81,32,64,颗粒物(PM10),峄城区政府,枣庄市
1640A,2024-11-06T1200,117.7276,34.5578,46,80,0.6,31,10,87,28,65,颗粒物(PM10),台儿庄区环保局,枣庄市
1641A,2024-11-06T1200,117.4518,35.0992,24,41,0.5,21,8,89,46,41,—,山亭区环保局,枣庄市
3364A,2024-11-06T1200,117.3152,34.8103,22,54,0.3,24,8,86,40,52,颗粒物(PM10),市环保局,枣庄市
1680A,2024-11-06T1200,110.3539,21.2706,29,50,0.8,14,15,114,89,50,—,湛江影剧院,湛江市
1681A,2024-11-06T1200,110.3928,21.2228,34,75,—,11,10,110,86,—,—,市环境监测站,湛江市
1682A,2024-11-06T1200,110.4019,21.1997,29,47,0.7,13,13,110,88,47,—,环保局宿舍,湛江市
1683A,2024-11-06T1200,110.4111,21.2028,32,45,0.7,13,12,114,90,46,—,霞山游泳场,湛江市
1684A,2024-11-06T1200,110.3316,21.2679,37,52,0.8,10,17,111,76,53,细颗粒物(PM2.5),麻章区环保局,湛江市
1685A,2024-11-06T1200,110.4558,21.2567,31,47,0.7,10,16,113,88,47,—,坡头区环保局,湛江市
1858A,2024-11-06T1200,110.5319,29.1217,66,90,0.2,22,8,116,63,89,细颗粒物(PM2.5),永定新区,张家界市
1859A,2024-11-06T1200,110.4697,29.1242,61,94,—,28,5,69,54,—,—,电业局,张家界市
1860A,2024-11-06T1200,110.5594,29.3547,58,81,0.3,11,8,133,58,79,细颗粒物(PM2.5),未央路,张家界市
1861A,2024-11-06T1200,110.4417,29.315,37,45,0.7,17,7,141,112,53,细颗粒物(PM2.5),袁家界,张家界市
1057A,2024-11-06T1200,114.8883,40.8336,8,13,0.2,12,1,65,43,21,—,人民公园,张家口市
1059A,2024-11-06T1200,114.8687,40.8042,3,8,0.4,14,2,59,43,19,—,五金库,张家口市
1060A,2024-11-06T1200,114.8902,40.762,3,30,—,20,5,—,44,—,—,世纪豪园,张家口市
1061A,2024-11-06T1200,114.8916,40.8661,3,6,0.5,5,6,74,48,24,—,北泵房,张家口市
3131A,2024-11-06T1200,114.879,40.7993,10,19,0.2,6,2,60,43,19,—,烟厂,张家口市
3323A,2024-11-06T1200,115.2773,40.9724,3,10,0.0,9,5,79,42,25,—,青少年活动中心,张家口市
2654A,2024-11-06T1200,100.4698,38.9524,28,95,0.5,17,16,52,32,73,颗粒物(PM10),润泉湖,张掖市
2655A,2024-11-06T1200,100.4154,38.9422,—,—,0.5,23,16,51,31,—,—,区工会,张掖市
2920A,2024-11-06T1200,117.7116,24.506,28,52,0.5,11,2,108,73,51,颗粒物(PM10),蓝田镇,漳州市
3216A,2024-11-06T1200,114.6622,24.5183,31,52,0.5,10,2,100,77,51,颗粒物(PM10),漳州党校,漳州市
3530A,2024-11-06T1200,117.6296,24.5314,27,34,0.4,10,3,104,57,39,—,西洋坪路,漳州市
2596A,2024-11-06T1200,103.7667,27.3736,26,38,0.5,17,6,34,29,38,—,监测站,昭通市
2597A,2024-11-06T1200,103.7225,27.3361,21,31,0.7,19,8,32,27,31,—,环保局,昭通市
1397A,2024-11-06T1200,112.4267,23.0706,36,56,0.5,18,13,144,99,53,颗粒物(PM10),睦岗子站,肇庆市
1398A,2024-11-06T1200,112.4645,23.0475,36,50,0.7,13,10,146,115,52,细颗粒物(PM2.5),城中子站,肇庆市
1399A,2024-11-06T1200,112.5544,23.1522,37,53,0.6,14,6,140,106,53,细颗粒物(PM2.5),坑口子站,肇庆市
1400A,2024-11-06T1200,112.4753,23.1,38,57,0.7,16,8,139,—,54,"颗粒物(PM10),细颗粒物(PM2.5)",七星岩子站,肇庆市
3313A,2024-11-06T1200,112.4575,23.0166,36,48,0.7,13,6,150,118,52,细颗粒物(PM2.5),高要湖西,肇庆市
3451A,2024-11-06T1200,112.5617,23.2083,37,48,0.7,10,9,146,118,53,细颗粒物(PM2.5),鼎湖凤凰,肇庆市
1203A,2024-11-06T1200,119.6707,32.1875,17,34,0.3,18,5,84,52,34,—,新区办事处,镇江市
1204A,2024-11-06T1200,119.4974,32.1968,18,32,0.4,14,8,89,42,32,—,职教中心,镇江市
1205A,2024-11-06T1200,119.4303,32.1328,18,35,0.4,14,8,81,47,35,—,丹徒区监测站,镇江市
2870A,2024-11-06T1200,119.4424,32.1873,16,—,0.3,—,107,92,37,—,—,市疾控中心,镇江市
3287A,2024-11-06T1200,119.3842,32.1976,18,33,0.2,11,7,92,47,33,—,富润路1号,镇江市
1316A,2024-11-06T1200,113.69031,34.76122,67,92,0.5,32,8,74,27,90,细颗粒物(PM2.5),烟厂,郑州市
1317A,2024-11-06T1200,113.65724,34.77134,72,99,0.7,41,10,69,24,97,细颗粒物(PM2.5),郑纺机,郑州市
1318A,2024-11-06T1200,113.67526,34.80246,61,100,0.6,36,9,72,20,83,细颗粒物(PM2.5),银行学校,郑州市
1319A,2024-11-06T1200,113.56746,34.81334,69,101,0.8,24,11,80,16,93,细颗粒物(PM2.5),供水公司,郑州市
1320A,2024-11-06T1200,113.7329,34.7178,73,99,0.5,26,10,77,22,98,细颗粒物(PM2.5),经开区管委,郑州市
1321A,2024-11-06T1200,113.73961,34.77172,65,94,0.5,—,8,62,19,—,—,四十七中,郑州市
1322A,2024-11-06T1200,113.60532,34.74838,53,74,0.5,31,9,74,20,73,细颗粒物(PM2.5),市监测站,郑州市
1323A,2024-11-06T1200,113.64164,34.7525,66,94,0.6,39,9,70,26,89,细颗粒物(PM2.5),河医大,郑州市
3471A,2024-11-06T1200,113.616563,34.86783,70,121,0.6,38,9,58,14,94,细颗粒物(PM2.5),惠济区政府,郑州市
3590A,2024-11-06T1200,113.8374,34.5589,59,66,0.4,41,11,78,35,80,细颗粒物(PM2.5),北区建设指挥部,郑州市
3591A,2024-11-06T1200,113.30952,34.803229,92,172,0.9,62,22,36,12,122,细颗粒物(PM2.5),上街区政府,郑州市
1379A,2024-11-06T1200,113.3769,22.5211,34,68,0.5,22,8,149,99,59,颗粒物(PM10),华柏园,中山市
1380A,2024-11-06T1200,113.3881,22.5497,34,69,0.6,22,8,154,102,60,颗粒物(PM10),张溪,中山市
1381A,2024-11-06T1200,113.4075,22.5111,43,74,0.6,22,7,152,99,62,颗粒物(PM10),紫马岭,中山市
1382A,2024-11-06T1200,113.4411,22.4853,39,63,0.7,16,6,160,95,57,颗粒物(PM10),长江旅游区,中山市
3454A,2024-11-06T1200,113.3528,22.478,31,56,0.5,—,6,—,91,—,—,中山南区,中山市
2682A,2024-11-06T1200,105.1971,37.5002,70,96,0.7,40,12,35,13,94,细颗粒物(PM2.5),环保局站,中卫市
3650A,2024-11-06T1200,105.1698,37.5162,75,146,0.8,41,13,38,18,100,细颗粒物(PM2.5),沙坡头区政府站,中卫市
1414A,2024-11-06T1200,106.3787,29.8279,19,20,0.3,13,—,64,76,—,—,缙云山,重庆市
1416A,2024-11-06T1200,106.4213,29.8253,27,41,0.8,30,7,30,14,41,—,天生,重庆市
1417A,2024-11-06T1200,106.6263,29.7228,26,36,0.9,33,6,28,34,38,—,两路,重庆市
1418A,2024-11-06T1200,106.2953,29.5983,22,—,—,33,—,36,15,—,—,虎溪,重庆市
1419A,2024-11-06T1200,106.5777,29.5102,24,44,0.5,35,11,27,37,44,—,南坪,重庆市
1420A,2024-11-06T1200,106.6556,29.6277,19,31,0.7,38,7,24,18,31,—,唐家沱,重庆市
1421A,2024-11-06T1200,106.6349,29.4906,20,53,0.8,35,—,30,20,—,—,茶园,重庆市
1422A,2024-11-06T1200,106.3754,29.4572,21,36,1.0,27,9,36,18,36,—,白市驿,重庆市
1425A,2024-11-06T1200,106.6205,29.7166,27,—,0.8,28,6,41,43,39,—,空港,重庆市
1426A,2024-11-06T1200,106.4782,29.4875,27,51,0.9,49,9,22,24,51,颗粒物(PM10),新山村,重庆市
1427A,2024-11-06T1200,106.5616,29.6453,27,35,—,—,8,12,21,—,—,礼嘉,重庆市
1428A,2024-11-06T1200,106.4522,29.7091,23,29,0.5,34,5,31,15,33,—,蔡家,重庆市
1429A,2024-11-06T1200,106.5093,29.3917,19,36,0.7,31,13,26,22,36,—,鱼新街,重庆市
3014A,2024-11-06T1200,106.4958,29.5346,30,31,1.0,37,10,25,30,43,—,歇台子,重庆市
